Number,FirstName,LastName,Status,Height,InjuryStatus
18,Kyle,McCord,Active,6'3",
49,Sebastian,Castro,Active,5'11",
26,Damien,Martinez,Active,6'0",
20,Kaleb,Johnson,Active,6'1",
33,Jack,Sawyer,Active,6'4",
99,Derrick,Harmon,Active,6'4",
82,Will,Sheppard,Active,6'3",
73,John,Williams,Active,6'4",
93,Nazir,Stackhouse,Active,6'4",
99,Barryn,Sorrell,Active,6'3",
83,Savion,Williams,Active,6'4",
44,Carson,Bruener,Active,6'1",
45,Collin,Oliver,Active,6'2",
94,Yahya,Black,Active,6'5",
91,Warren,Brinson,Active,6'5",
71,Anthony,Belton,Active,6'6",
63,Jaden,Crumedy,Active,6'4",
59,Ty'Ron,Hopper,Active,6'2",
66,Mason,McCormick,Active,6'5",
62,Jacob,Monk,Active,6'3",
79,Travis,Glover,Active,6'6",
72,Anthony,Goodlow,Active,6'5",
85,Cole,Burgess,Active,6'1",
65,Kyler,Baugh,Active,6'2",
72,Doug,Nester,Active,6'6",
67,Donovan,Jennings,Active,6'4",
69,Lorenzo,Thompson,Active,6'6",
45,Julius,Welschof,Active,6'6",
41,Mark,Perry,Active,6'0",
43,Messiah,Swinson,Active,6'7",
79,Steven,Jones,Active,6'5",
18,Will,Howard,Active,6'4",
0,Matthew,Golden,Active,5'11",
,Jakobie,Keeney-James,Inactive,6'0",
34,Shemar,Bartholomew,Active,6'0",
7,Javon,Bullard,Active,5'10",
41,Payton,Wilson,Active,6'4",
14,Roman,Wilson,Active,5'10",
49,Drake,Dabney,Active,6'5",
76,Troy,Fautanu,Active,6'4",
77,Jordan,Morgan,Active,6'5",
56,Edgerrin,Cooper,Active,6'2",
54,Zach,Frazier,Active,6'3",
89,Brenden,Rice,Active,6'2",
61,Karsen,Barnhart,Active,6'4",
33,Evan,Williams,Active,5'11",
82,Jaheim,Bell,Active,6'2",
38,Jaylin,Simpson,Active,6'0",
27,Kitan,Oladapo,Active,6'2",
28,MJ,Devonshire,Active,5'11",
91,Logan,Lee,Active,6'5",
36,Kamal,Hadden,Active,6'1",
,Daequan,Hardy,Injured Reserve,5'9",Out
38,D'Shawn,Jamison,Active,5'9",
27,A.T.,Perry,Active,6'5",
57,Brenton,Cox Jr.,Active,6'4",
81,Josh,Whyle,Active,6'7",
,KJ,Henry,Inactive,6'4",
94,Karl,Brooks,Active,6'3",
95,Keeanu,Benton,Active,6'4",
74,Spencer,Anderson,Active,6'5",
97,Jordon,Riley,Active,6'5",
24,Joey,Porter Jr.,Active,6'2",
85,Tucker,Kraft,Active,6'5",
77,Broderick,Jones,Active,6'5",
35,Lucas,Havrisik,Active,6'2",
88,Luke,Musgrave,Active,6'6",
90,Lukas,Van Ness,Active,6'5",
24,Carrington,Valentine,Active,6'0",
51,Nick,Herbig,Active,6'2",
35,Lew,Nichols,Active,5'10",
60,Dylan,Cook,Active,6'6",
67,Brock,Hoffman,Active,6'4",
95,Devonte,Wyatt,Active,6'3",
3,Jaquan,Brisker,Active,6'1",
70,Darian,Kinnard,Active,6'5",
93,Esezi,Otomewo,Active,6'5",
9,Christian,Watson,Active,6'4",
75,Sean,Rhyan,Active,6'5",
30,Chris,Brooks,Active,6'1",
23,Skyy,Moore,Active,5'10",
22,Pierre,Strong Jr.,Active,5'11",
32,MarShawn,Lloyd,Active,5'9",
11,Jayden,Reed,Active,5'11",
80,Darnell,Washington,Active,6'7",
,Cal,Adomitis,Inactive,6'2",
64,Jonathan,Ford,Active,6'5",
16,Bo,Melton,Active,5'11",
30,Jaylen,Warren,Active,5'8",
50,Zach,Tom,Active,6'4",
19,Daniel,Whelan,Active,6'5",
82,Brandon,Johnson,Active,6'2",
53,Arron,Mosby,Active,6'3",
21,Travis,Homer,Active,5'10",
8,Josh,Jacobs,Active,5'10",
4,DK,Metcalf,Active,6'4",
35,Jamel,Dean,Active,6'1",
31,Darnell,Savage,Active,5'11",
55,Cole,Holcomb,Active,6'1",
25,Keisean,Nixon,Active,5'10",
42,Matt,Orzech,Active,6'3",
10,Jordan,Love,Active,6'4",
11,Michael,Pittman Jr.,Active,6'4",
13,Rico,Dowdle,Active,5'11",
39,Malik,Harrison,Active,6'3",
68,Jack,Driscoll,Active,6'5",
6,Patrick,Queen,Active,6'0",
56,Alex,Highsmith,Active,6'4",
29,Xavier,McKinney,Active,6'0",
15,Ben,Skowronek,Active,6'3",
88,Pat,Freiermuth,Active,6'5",
54,Kristian,Welch,Active,6'3",
22,Asante,Samuel Jr.,Active,5'10",
26,Brandin,Echols,Active,5'10",
21,Benjamin,St-Juste,Active,6'3",
31,Nick,Niemann,Active,6'3",
62,Ryan,McCollum,Active,6'5",
58,Isaiah,McDuffie,Active,6'1",
50,Jamin,Davis,Active,6'4",
87,Brandon,Smith,Active,6'2",
65,Aaron,Banks,Active,6'5",
1,Micah,Parsons,Active,6'3",Out
9,Chris,Boswell,Active,6'2",
8,Aaron,Rodgers,Active,6'2",
97,Cameron,Heyward,Active,6'5",
6,Tyrod,Taylor,Active,6'1",
5,Jalen,Ramsey,Active,6'1",
98,Javon,Hargrave,Active,6'2",
94,Dean,Lowry,Active,6'6",
90,T.J.,Watt,Active,6'4",
19,Cameron,Johnston,Active,5'11",
46,Christian,Kuntz,Active,6'1",
83,Robert,Tonyan,Active,6'5",
2,Mason,Rudolph,Active,6'5",
69,Sebastian,Joseph-Day,Active,6'4",
25,DeShon,Elliott,Active,6'0",
44,Zaire,Franklin,Active,6'0",
86,Cedrick,Wilson Jr.,Active,6'2",
35,Jalen,Davis,Active,5'10",
4,D.J.,Reed,Active,5'9",
83,Tyler,Conklin,Active,6'3",
29,Avonte,Maddox,Active,5'9",
42,Oren,Burks,Active,6'3",
43,Joe,Giles-Harris,Active,6'2",
61,Cody,Ford,Active,6'3",
87,Tanner,Hudson,Active,6'5",
88,Mike,Gesicki,Active,6'6",
92,B.J.,Hill,Active,6'3",
75,Orlando,Brown Jr.,Active,6'8",
36,Chuck,Clark,Active,6'0",
34,Samaje,Perine,Active,5'11",
93,Jonathan,Allen,Active,6'3",
64,Ted,Karras,Active,6'4",
16,Jared,Goff,Active,6'4",
16,Joe,Flacco,Active,6'6",
11,Josh,Johnson,Active,6'3",
5,Teddy,Bridgewater,Active,6'2",
55,Derrick,Barnes,Active,6'0",
58,Penei,Sewell,Active,6'5",
32,Gary,Brightwell,Active,6'1",
92,Payton,Turner,Active,6'6",
57,Jay,Tufele,Active,6'3",
79,Larry,Borom,Active,6'5",
2,Evan,McPherson,Active,5'11",
54,Alim,McNeill,Active,6'2",
98,T.J.,Slaton Jr.,Active,6'5",
95,Levi,Onwuzurike,Active,6'3",
30,Khalil,Dorsey,Active,5'8",
96,Myles,Adams,Active,6'2",
14,Amon-Ra,St. Brown,Active,6'0",
1,Ja'Marr,Chase,Active,6'0",
98,D.J.,Wonnum,Active,6'5",
35,Joe,Bachie,Active,6'2",
29,Kyle,Dugger,Active,6'1",
78,Ben,Bartch,Active,6'6",
85,Tom,Kennedy,Active,5'10",
5,Tee,Higgins,Active,6'4",
9,Joe,Burrow,Active,6'4",
3,Jack,Fox,Active,6'2",
8,Greg,Dortch,Active,5'7",
97,Dexter,Lawrence II,Active,6'5",
66,Dalton,Risner,Active,6'5",
89,Drew,Sample,Active,6'5",
23,Rock,Ya-Sin,Active,5'11",
77,Devin,Cochran,Active,6'7",
26,Ja'Sir,Taylor,Active,5'11",
21,Roger,McCreary,Active,5'11",
27,Jordan,Battle,Active,6'1",
11,Damone,Clark,Active,6'2",
64,Cade,Mays,Active,6'6",
44,Malcolm,Rodriguez,Active,5'11",
39,Russ,Yeast,Active,5'10",
87,Sam,LaPorta,Active,6'3",
89,Brock,Wright,Active,6'5",
1,Jameson,Williams,Active,6'1",
36,Kendall,Milton,Active,6'1",
97,Aidan,Hutchinson,Active,6'7",
0,Jahmyr,Gibbs,Active,5'9",
23,Dax,Hill,Active,6'0",
6,Bryan,Cook,Active,6'1",
53,Boye,Mafe,Active,6'4",
31,Kerby,Joseph,Active,6'0",
10,Isiah,Pacheco,Active,5'10",
19,Kendric,Pryor,Active,5'11",
62,Michael,Niese,Active,6'5",
32,Brian,Branch,Active,6'0",Out
99,Myles,Murphy,Active,6'5",
80,Andrei,Iosivas,Active,6'3",
46,Jack,Campbell,Active,6'5",
0,DJ,Turner II,Active,5'11",
15,Charlie,Jones,Active,6'0",
38,DJ,Ivey,Active,6'1",
39,Jake,Bates,Active,5'10",
45,Liam,Anderson,Active,6'3",
70,Juice,Scruggs,Active,6'3",
4,Sean,Clifford,Active,6'2",
75,Colby,Sorsdal,Active,6'6",
15,Malik,Cunningham,Active,6'1",
93,Tyler,Lacy,Active,6'4",
51,Isaiah,Foskey,Active,6'5",
30,Chase,Brown,Active,5'10",
50,Shaka,Heyward,Active,6'3",
25,Jacob,Saylors,Active,5'11",
82,Mitch,Tinsley,Active,6'1",
27,Christian,Izien,Active,5'10",
90,Chris,Smith,Active,6'1",
53,Trevor,Nowaske,Active,6'3",
38,Nick,Whiteside,Active,6'1",
52,Cedric,Johnson,Active,6'3",
68,Jordan,Jefferson,Active,6'4",
91,McKinnley,Jackson,Active,6'2",
8,Ryan,Rehkow,Active,6'4",
90,Kris,Jenkins Jr.,Active,6'3",
28,Josh,Newton,Active,5'11",
49,Barrett,Carter,Active,6'0",
71,Amarius,Mims,Active,6'8",
2,Ennis,Rakestraw Jr.,Active,5'11",
33,Sione,Vaki,Active,5'11",
,Terrion,Arnold,Inactive,6'0",
94,Mekhi,Wingo,Active,6'0",
47,Swayze,Bozeman,Active,6'2",
86,Colbie,Young,Active,6'4",
25,Tahj,Brooks,Active,5'9",
85,Cam,Grandy,Active,6'5",
49,Hogan,Hatten,Active,6'2",
24,Loren,Strickland,Active,5'10",
12,Thomas,Harper,Active,5'8",
37,PJ,Jules,Active,6'0",
18,Xavier,Johnson,Active,6'1",
59,Giovanni,Manu,Active,6'7",
19,Dominic,Lovett,Active,5'10",
26,Jabari,Small,Active,5'11",
73,Christian,Mahogany,Active,6'3",
73,Javon,Foster,Active,6'5",
33,Daijahn,Anthony,Active,6'0",
83,Erick,All Jr.,Active,6'5",
79,Andrew,Coker,Active,6'7",
56,Antwaun,Powell-Ryland Jr.,Active,6'3",
99,Ahmed,Hassanein,Active,6'2",
95,Howard,Cross III,Active,6'1",
74,Jalen,Rivers,Active,6'5",
91,Tyleik,Williams,Active,6'3",
71,Miles,Frazier,Active,6'6",
65,Seth,McLaughlin,Active,6'4",
17,Dan,Jackson,Active,6'1",
94,Shemar,Stewart,Active,6'5",
63,Dylan,Fairchild,Active,6'5",
69,Tate,Ratledge,Active,6'6",
18,Isaac,TeSlaa,Active,6'4",
44,Demetrius,Knight Jr.,Active,6'2",
40,Zach,Horton,Active,6'4",
46,William,Wagner,Active,6'2",
34,Kye,Robichaux,Active,6'0",
12,Ke'Shawn,Williams,Active,5'9",
63,Mason,Miller,Active,6'7",
69,Jacob,Bayer,Active,6'3",
40,Jalen,Kimber,Active,6'0",
13,Jackson,Meeks,Active,6'2",
14,Jordan,Moore,Active,6'0",
82,Thomas,Gordon,Active,6'4",
21,Bralyn,Lux,Active,5'10",
50,Skyler,Gill-Howard,Active,6'0",
9,Derrick,Moore,Active,6'3",
62,Brian,Parker II,Active,6'5",
41,Jimmy,Rolder,Active,6'2",
28,Keith,Abney II,Active,5'9",
61,Anthony,Lucas,Active,6'5",
76,Blake,Miller,Active,6'6",
65,Connor,Lew,Active,6'4",
81,Dohnte,Meyers,Active,5'11",
17,Noah,Thomas,Active,6'5",
31,Kentrel,Bullock,Active,5'10",
84,Jack,Endries,Active,6'5",
55,Cashius,Howell,Active,6'3",
20,Tacario,Davis,Active,6'4",
58,Eric,Gentry,Active,6'7",
52,Tyre,West,Active,6'1",
59,Jack,Dingle,Active,6'4",
96,Landon,Robinson,Active,6'0",
22,Ceyair,Wright,Active,6'0",
84,Miles,Kitselman,Active,6'5",
88,Kendrick,Law,Injured Reserve,5'11",Out
2,Luke,Altmyer,Active,6'1",
,Kyre,Duplessis,Inactive,5'11",
60,Liam,Brown,Active,6'5",
24,Jamal,Haynes,Active,5'7",
43,De'Shawn,Rucker,Active,6'0",
74,Melvin,Priestly,Active,6'4",
66,Eric,O'Neill,Active,6'2",
42,Aamaris,Brown,Active,5'10",
60,Aidan,Keanaaina,Active,6'3",
48,Erick,Hunter,Active,6'2",
76,Christian,Jones,Active,6'9",
48,Josh,Kattus,Active,6'4",
41,Isaiah,Nwokobia,Active,6'0",
77,Corey,Robinson II,Active,6'5",
41,Stephen,Hall,Active,6'0",
94,Sabastian,Harsh,Active,6'2",
31,Joshua,Pitsenberger,Active,6'0",
14,Treyvhon,Saunders,Active,5'9",
17,Daniel,Sobkowicz,Active,6'3",
96,Dominic,Bailey,Active,6'3",
,Jeremiah,Wilson,Inactive,5'10",
73,Derrick,Graham,Active,6'4",
47,Louis,Hansen,Active,6'5",
39,Mante',Morrow,Active,6'4",
42,Johnny,Pascuzzi,Active,6'4",
66,Keylan,Rutledge,Active,6'4",
91,Nick,Barrett,Active,6'3",
65,Logan,Taylor,Active,6'7",
56,Nadame,Tucker,Active,6'3",
77,Travis,Burke,Active,6'9",
76,Sam,Hagen,Active,6'6",
60,Jacob,Spomer,Active,6'3",
24,Rodney,Shelley,Active,5'11",
31,Gregory,Desrosiers,Active,5'11",
38,Devin,Grant,Active,6'4",
64,Terry,Webb,Active,6'3",
95,Jacobian,Guillory,Active,6'2",
31,Noah,Avinger,Active,6'0",
36,Jerand,Bradley,Active,6'5",
38,Sincere,Brown,Active,6'5",
61,Jahmeer,Carter,Active,6'2",
59,Aiden,Fisher,Active,6'1",
73,Alex,Harkey,Active,6'6",
36,Jack,Stonehouse,Active,6'1",
64,Febechi,Nwaiwu,Active,6'4",
30,Wade,Woodaz,Active,6'4",
36,Avery,Smith,Active,5'10",
70,James,Neal III,Active,6'6",
49,Evan,Svoboda,Active,6'5",
49,Layne,Pryor,Active,6'2",
93,Kayden,McDonald,Active,6'3",
82,Lewis,Bond,Active,5'11",
89,Brenen,Thompson,Active,5'9",
67,Isaiah,World,Active,6'8",
26,Noah,Whittington,Active,5'8",
22,Genesis,Smith,Active,6'2",
37,Collin,Wright,Active,6'0",
83,Marlin,Klein,Active,6'6",
27,Kamari,Ramsey,Active,6'0",
90,Akheem,Mesidor,Active,6'3",
66,Jake,Slaughter,Active,6'4",
,Ajani,Carter,Inactive,6'2",
38,Kai,Kroeger,Active,6'3",
81,Dalevon,Campbell,Active,6'4",
58,Kyonte,Hamilton,Active,6'4",
97,Garmon,Randolph,Active,6'8",
96,TeRah,Edwards,Active,6'2",
68,Josh,Kaltenberger,Active,6'6",
87,Luke,Grimm,Active,6'0",
46,Nikko,Reed,Active,5'10",
58,Marlowe,Wax,Active,6'1",
41,Myles,Purchase,Active,5'11",
39,Eric,Rogers,Active,6'2",
40,Austin,Brinkman,Active,6'4",
52,K.C.,Ossai,Active,6'1",
35,Amar,Johnson,Active,5'10",
57,Lander,Barton,Active,6'5",
81,Jayden,Higgins,Active,6'4",
18,Graham,Mertz,Active,6'2",
23,Jaylen,Reed,Active,6'0",
84,Keandre,Lambert-Smith,Active,6'1",
79,Aireontae,Ersery,Active,6'6",
8,Omarion,Hampton,Active,6'0",
65,Eli,Cox,Active,6'4",
99,Jamaree,Caldwell,Active,6'1",
53,Junior,Tafuna,Active,6'3",
71,Branson,Taylor,Active,6'6",
28,Alijah,Huzzie,Active,5'10",
27,RJ,Mickens,Active,6'0",
54,Kyle,Kennard,Active,6'5",
37,Isas,Waxter,Active,6'1",
22,Jaylin,Smith,Active,5'11",
50,Solomon,Byrd,Active,6'3",
,Xavier,Thomas,Inactive,6'2",
20,Cam,Hart,Active,6'2",
56,Jamal,Hill,Active,6'0",
44,British,Brooks,Active,5'11",
82,JaQuae,Jackson,Active,6'1",
50,Emany,Johnson,Active,6'2",
4,Woody,Marks,Active,5'10",
9,Tre',Harris,Active,6'3",
24,Devonte,Ross,Active,5'10",
13,Jaylin,Noel,Active,5'11",
85,Josh,Kelly,Active,6'1",
86,Oronde,Gadsden,Active,6'5",
78,Laekin,Vakalahi,Active,6'5",
17,Brandon,Codrington,Active,5'9",
76,Joe,Alt,Active,6'8",
2,Calen,Bullock,Active,6'3",
57,Blake,Fisher,Active,6'6",
3,Kamari,Lassiter,Active,6'0",
25,Junior,Colson,Active,6'3",
25,Jawhar,Jordan,Active,5'10",
8,Cade,Stover,Active,6'4",
29,Tarheeb,Still,Active,6'1",
88,Jha'Quan,Jackson,Active,5'9",
15,Ladd,McConkey,Active,6'0",
28,Kimani,Vidal,Active,5'8",
63,Jarrett,Kingston,Active,6'4",
92,Justin,Eboigbe,Active,6'5",
89,Jared,Wayne,Active,6'3",
19,Xavier,Hutchinson,Active,6'3",
21,Kaevon,Merriweather,Active,6'0",
34,Keaton,Mitchell,Active,5'8",
1,Quentin,Johnston,Active,6'2",
0,Daiyan,Henley,Active,6'0",
92,Dylan,Horton,Active,6'4",
44,Scott,Matlock,Active,6'4",
14,Marte,Mapu,Active,6'3",
40,Kendall,Williamson,Active,6'0",
12,Derius,Davis,Active,5'8",
45,Tuli,Tuipulotu,Active,6'3",
39,Henry,To'oTo'o,Active,6'2",
51,Will,Anderson Jr.,Active,6'4",
95,Ali,Gaye,Active,6'6",
54,Jarrett,Patterson,Active,6'4",
1,Tank,Dell,Active,5'10",
60,Jake,Andrews,Active,6'3",
42,Evan,Hull,Active,5'10",
20,Ja'Marcus,Ingram,Active,6'2",
75,Trevor,Penning,Active,6'7",
97,Dominique,Robinson,Active,6'5",
90,Logan,Hall,Active,6'6",
5,Jalen,Pitre,Active,6'0",
69,Ed,Ingram,Active,6'3",
69,Cole,Strange,Active,6'5",
24,Derek,Stingley Jr.,Active,6'1",
7,C.J.,Stroud,Active,6'3",
88,Charlie,Kolar,Active,6'6",
7,DJ,Uiagalelei,Active,6'4",
6,Reed,Blankenship,Active,6'1",
11,Cameron,Dicker,Active,6'1",
35,Jake,Hansen,Active,6'1",
33,Deane,Leonard,Active,6'0",
33,Jake,Hummel,Active,6'1",
32,David,Montgomery,Active,5'11",
87,Foster,Moreau,Active,6'4",
30,Alec,Ingold,Active,6'1",
79,Trey,Pipkins III,Active,6'6",
45,E.J.,Speed,Active,6'4",Out
53,Del'Shawn,Phillips,Active,6'2",
10,Justin,Herbert,Active,6'6",
0,Azeez,Al-Shaair,Active,6'2",
12,Nico,Collins,Active,6'4",
43,Troy,Dye,Active,6'3",
63,Tyler,Biadasz,Active,6'4",
32,Jaret,Patterson,Active,5'8",
5,Trey,Lance,Active,6'4",
10,Davis,Mills,Active,6'4",
9,Brevin,Jordan,Active,6'3",
93,Teair,Tart,Active,6'2",
91,Naquan,Jones,Active,6'3",
2,Elijah,Molden,Active,5'10",
72,Ben,Cleveland,Active,6'6",
72,Tommy,Togiai,Active,6'2",
74,Kayode,Awosika,Active,6'3",
70,Rashawn,Slater,Active,6'4",
52,Khalil,Mack,Active,6'3",
48,Bud,Dupree,Active,6'4",
6,Denzel,Perryman,Active,5'11",
23,Tony,Jefferson,Active,5'11",
47,Josh,Harris,Active,6'1",
98,Sheldon,Rankins,Active,6'2",
55,Danielle,Hunter,Active,6'5",
77,Trent,Brown,Active,6'8",
15,Ka'imi,Fairbairn,Active,6'0",
83,David,Njoku,Active,6'4",
94,Dalvin,Tomlinson,Active,6'3",
29,M.J.,Stewart,Active,5'11",
26,Donte,Jackson,Active,5'10",
71,Braden,Smith,Active,6'6",
3,Derwin,James Jr.,Active,6'2",
67,Evan,Brown,Active,6'3",
84,Justin,Watson,Active,6'2",
86,Dalton,Schultz,Active,6'5",
16,JK,Scott,Active,6'5",
75,Wyatt,Teller,Active,6'4",
11,Tremon,Smith,Active,5'11",
9,Logan,Cooke,Active,6'5",
47,Dennis,Gardeck,Active,6'0",
23,Foyesade,Oluokun,Active,6'2",
41,Josh,Hines-Allen,Active,6'5",
87,Noah,Fant,Active,6'4",
55,Chuma,Edoga,Active,6'4",
76,David,Edwards,Active,6'6",
96,Carl,Granderson,Active,6'5",
93,Matt,Dickerson,Active,6'5",
21,Justin,Reid,Active,6'1",
27,Isaac,Yiadom,Active,6'1",
93,Nathan,Shepherd,Active,6'4",
14,Nick,Mullens,Active,6'0",
2,Jourdan,Lewis,Active,5'10",
92,Davon,Godchaux,Active,6'3",
41,Alvin,Kamara,Active,5'10",
49,Zach,Wood,Active,6'3",
29,Eric,Murray,Active,5'11",
43,Ameer,Abdullah,Active,5'8",
91,Arik,Armstead,Active,6'7",
67,Quinton,Bohanna,Active,6'4",
11,Ronnie,Bell,Active,6'0",
,Keith,Taylor,Inactive,6'3",
70,Cole,Van Lanen,Active,6'5",
20,Pete,Werner,Active,6'3",
13,Tim,Jones,Active,6'1",
72,Walker,Little,Active,6'7",
77,Dillon,Radunz,Active,6'6",
73,Robert,Hainsey,Active,6'4",
66,William,Sherman,Active,6'4",
58,Chris,Rumph II,Active,6'2",
16,Trevor,Lawrence,Active,6'6",
4,Zach,Wilson,Active,6'2",
84,Hunter,Long,Active,6'5",
80,Quintin,Morris,Active,6'2",
12,Chris,Olave,Active,6'0",
46,Ross,Matiscik,Active,6'0",
99,Chase,Young,Active,6'5",
23,Julian,Blackmon,Active,6'0",
51,Cesar,Ruiz,Active,6'4",
38,Dane,Jackson,Active,5'11",
76,Ezra,Cleveland,Active,6'6",
69,Trystan,Colon,Active,6'3",
26,Terrell,Burgess,Active,5'11",
54,Anfernee,Jennings,Active,6'2",
52,DaVon,Hamilton,Active,6'4",
83,Juwan,Johnson,Active,6'4",
32,Ty,Chandler,Active,5'11",
20,DeeJay,Dallas,Active,5'10",
3,Travis,Etienne Jr.,Active,5'10",
65,Patrick,Mekari,Active,6'4",
55,Kaden,Elliss,Active,6'2",
3,Jakobi,Meyers,Active,6'2",
78,Erik,McCoy,Active,6'4",
17,Ryan,Wright,Active,6'3",
84,Zaire,Mitchell-Paden,Active,6'5",
1,Montaric,Brown,Active,6'0",
95,John,Ridgeway III,Active,6'5",
81,Austin,Trammell,Active,5'10",
2,Spencer,Rattler,Active,6'0",
6,Tyler,Shough,Active,6'5",
24,Chris,Rodriguez Jr.,Active,5'11",
44,Travon,Walker,Active,6'5",
47,Martin,Emerson Jr.,Active,6'2",
81,Kevin,Austin Jr.,Active,6'2",
77,Anton,Harrison,Active,6'4",
72,Asim,Richards,Active,6'4",
,Nick,Saldiveri,Physically Unable to Perform,6'6",Out
11,Parker,Washington,Active,5'10",
90,Bryan,Bresee,Active,6'5",
98,Tyree,Wilson,Active,6'5",
6,Antonio,Johnson,Active,6'2",
56,Yasir,Abdullah,Active,6'1",
21,Christian,Braswell,Active,5'11",
51,Ventrell,Miller,Active,6'0",
10,Trey,Palmer,Active,6'1",
85,Brenton,Strange,Active,6'4",
5,Kendre,Miller,Active,6'0",
25,Rejzohn,Wright,Active,6'2",
31,Jordan,Howden,Active,6'0",
66,Ricky,Lee,Active,6'6",
78,Kilian,Zierer,Active,6'7",
79,Jerome,Carvin,Active,6'5",
69,Barry,Wesley,Active,6'7",
14,Devaughn,Vele,Active,6'5",
4,Jarrian,Jones,Active,5'11",
16,Bub,Means,Active,6'2",
1,Kool-Aid,McKinstry,Active,5'11",
75,Taliese,Fuaga,Active,6'6",
10,Carter,Bradley,Active,6'3",
30,Audric,Estime,Active,5'11",
39,Cam,Little,Active,6'1",
13,Ja'Lynn,Polk,Active,6'1",
7,Brian,Thomas Jr.,Active,6'2",
45,Jackson,Sirmon,Active,6'2",
24,Devin,Neal,Active,5'11",
19,Barion,Brown,Active,5'11",
33,Bhayshul,Tuten,Active,5'9",
82,Treyton,Welch,Active,6'4",
38,Jayden,Price,Active,5'11",
31,Keni-H,Lovely,Active,5'10",
44,Isaiah,Stalbird,Active,6'1",
22,Beanie,Bishop,Suspended,5'10",Out
15,Mason,Tipton,Active,5'11",
97,Khristian,Boyd,Active,6'2",
39,Charlie,Smyth,Active,6'4",
99,Ruke,Orhorhoro,Active,6'4",
53,Jaylan,Ford,Active,6'2",
57,Myles,Cole,Active,6'6",
35,Jalen,McLeod,Active,6'1",
37,Jabbar,Muhammad,Active,5'10",
33,Jonas,Sanker,Active,6'1",
29,Quincy,Riley,Active,5'11",
91,Vernon,Broughton,Active,6'5",
27,Caleb,Ransaw,Active,6'0",
40,Fadil,Diggs,Active,6'4",
25,Rayuan,Lane III,Active,5'11",
60,Jonah,Monheim,Active,6'5",
74,Xavier,Truss,Active,6'7",
68,Torricelli,Simpkins III,Active,6'5",
5,LeQuint,Allen Jr.,Active,6'0",
80,Moliki,Matavao,Active,6'6",
88,Oscar,Delp,Active,6'4",
71,Kelvin,Banks Jr.,Active,6'5",
64,Wyatt,Milum,Active,6'6",
12,Travis,Hunter,Active,6'1",
28,Danny,Stutsman,Active,6'3",
54,Jack,Kiser,Active,6'2",
42,Cam'Ron,Silmon-Craig,Active,5'10",
,Coziah,Izzard,Inactive,6'3",
95,B.J.,Green II,Active,6'1",
88,Patrick,Herbert,Active,6'5",
15,Chandler,Brayboy,Active,6'1",
50,Branson,Combs,Active,6'3",
35,Elliott,Davison,Active,6'0",
37,Dalys,Beanum,Active,6'1",
34,Trevian,Thomas,Active,5'11",
92,Danny,Striggow,Active,6'5",
97,Keivie,Rose,Active,6'3",
73,Easton,Kilty,Active,6'6",
30,J'Mari,Taylor,Active,5'9",
18,Bryce,Lance,Active,6'3",
75,Emmanuel,Pregnon,Active,6'4",
,Damien,Alford,Inactive,6'6",
19,Josh,Cameron,Active,6'1",
89,Tanner,Koziol,Active,6'7",
52,Christen,Miller,Active,6'3",
0,Jordyn,Tyson,Active,6'2",
22,Jalen,Huskey,Active,6'1",
63,Michael,Heldman,Active,6'3",
36,Lorenzo,Styles Jr.,Active,6'0",
17,Joey,Aguilar,Active,6'3",
74,Garrett,DiGiorgio,Active,6'7",
86,Cody,Hardy,Active,6'5",
,DaShawn,Jones,Inactive,6'0",
61,KeeShawn,Silver,Active,6'4",
,Mason,Shipley,Inactive,6'0",
62,Jay'Viar,Suggs,Active,6'3",
79,Alex,Wollschlaeger,Active,6'7",
18,CJ,Williams,Active,6'1",
96,Jalen,Hunt,Active,6'2",
53,Parker,Hughes,Active,6'1",
57,Bryan,Thomas Jr.,Active,6'2",
58,Zach,Durfee,Active,6'5",
98,Albert,Regis,Active,6'1",
70,Alan,Herron,Active,6'3",
65,Jeremiah,Wright,Active,6'5",
34,TJ,Hall,Active,6'0",
67,Zxavian,Harris,Active,6'8",
90,Wesley,Williams,Active,6'3",
87,Nate,Boerkircher,Active,6'5",
43,CJ,Donaldson,Active,6'1",
86,Trebor,Pena,Active,5'10",
89,Brock,Rechsteiner,Active,6'2",
94,T.J.,Bollers,Active,6'2",
49,Brady,Boyd,Active,6'1",
48,Ethan,Conner,Active,6'4",
59,Quindarius,Dunnigan,Active,6'4",
26,Preston,Hodge,Active,6'0",
40,Devon,Marshall,Active,5'11",
36,Devin,Neal,Active,6'0",
62,Jimto,Obidegwu,Active,6'5",
0,Michael,Wortham,Active,5'9",
83,Ben,Patterson,Active,6'5",
79,Carlos,Allen Jr.,Active,6'1",
88,Le'Meke,Brockington,Active,6'0",
36,Malcolm,DeWalt IV,Active,6'2",
61,Kam,Dewberry,Active,6'4",
85,Keelan,Marion,Active,6'0",
,CJ,Nunnally IV,Inactive,6'3",
84,Jack,Velling,Active,6'5",
43,Luke,Basso,Active,6'3",
87,Cameron,Ross,Active,5'10",
36,Parker,Robertson,Active,5'11",
71,Tyler,Miller,Active,6'9",
86,Joseph,Manjack IV,Active,6'3",
81,Kolbe,Katsis,Active,6'1",
42,Daveren,Rayner,Active,6'2",
46,Philip,Florenzo,Active,6'2",
,Paul,Manning,Inactive,6'1",
